"District_C11ID","Area.Other.Kharif.Pulses","Prod.Other.Kharif.Pulses","Yield.Other.Kharif.Pulses","Area.Moong","Prod.Moong","Yield.Moong","Area.Moth","Prod.Moth","Yield.Moth","Area.Other.Rabi.Pulses","Prod.Other.Rabi.Pulses","Yield.Other.Rabi.Pulses","Area.Peas...Beans..Pulses.","Prod.Peas...Beans..Pulses.","Yield.Peas...Beans..Pulses.","Area.Urad","Prod.Urad","Yield.Urad","Area.Gram","Prod.Gram","Yield.Gram","Area.Masoor","Prod.Masoor","Yield.Masoor","Area.HorseGram","Prod.HorseGram","Yield.HorseGram","Area.Arhar..Tur.","Prod.Arhar..Tur.","Yield.Arhar..Tur.","areaTot","prodTot","yieldTot","diversity","dominant_pulses"
617,174.5,47.75,0.355,2613.4,777.1,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,35793,13281.5,0.38,5,2,0.4,NA,NA,NA,47.3333333333333,17,0.401111111111111,297.9,200.8,0.707,38931.1333333333,14326.15,0.367986975291412,1.17665143286456,"Area.Urad"
618,6.5,0.5,0.165,22288,5998.9,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,48065.5,12937.3,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70360,18936.7,0.26914013644116,1.76360748942306,"Area.Urad"
619,14.6666666666667,5,0.316666666666667,24770.2,5737.3,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,40173.3,12008.8,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,16.4,0.726,64982.9666666667,17767.5,0.273417803332053,1.89578729671283,"Area.Urad"
620,5.5,2.25,0.415,6630,1922.7,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.7,5659.4,0.466,16,5.5,0.445,NA,NA,NA,NA,NA,NA,61.9,41.3,0.647,20013.1,7631.15,0.381307743428055,1.81361466192419,"Area.Urad"
621,518.75,84.5,0.165,114.2,45.3,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,381.9,0.39,1,1,1,NA,NA,NA,117.666666666667,44.5555555555556,0.396666666666667,1342.2,833.4,0.604,3053.81666666667,1390.65555555556,0.455382790569906,3.0889422738202,"Area.Arhar..Tur."
622,530.75,106.25,0.21,77.7,32.2,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,132.8,0.392,55.3333333333333,44,0.395,NA,NA,NA,54.3333333333333,20.3333333333333,0.41,190,123.9,0.655,1253.11666666667,459.483333333333,0.366672430074348,3.4983297799478,"Area.Other.Kharif.Pulses"
623,2412,417.75,0.17,4334.5,1544.5,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521.5,624.4,0.399,95.375,56.75,0.595,NA,NA,NA,111.111111111111,40.3333333333333,0.397777777777778,1425.2,904.4,0.634,9899.68611111111,3588.13333333333,0.362449202233404,3.38256289991488,"Area.Moong"
624,4700.75,798.5,0.1675,247.5,96,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,112.6,0.389,13.3333333333333,3.66666666666667,0.506666666666667,NA,NA,NA,490.111111111111,192.555555555556,0.398888888888889,2405.4,2598.2,1.136,8140.09444444444,3801.52222222222,0.467012053504703,2.34430449867476,"Area.Other.Kharif.Pulses"
625,1240.25,226.25,0.185,9125.4,4847.9,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,5585.4,2778.9,0.478,131.555555555556,65.7777777777778,0.5,NA,NA,NA,95.6666666666667,35.1111111111111,0.402222222222222,564.6,330.5,0.569,16742.8722222222,8284.43888888889,0.494803924854258,2.40925116116085,"Area.Moong"
626,626,111.25,0.18,216.3,85.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621.4,975.9,0.377,5,3.33333333333333,0.67,NA,NA,NA,7.55555555555556,2.55555555555556,0.367777777777778,28,20.5,0.865,3504.25555555556,1198.83888888889,0.342109435194668,1.67957333809826,"Area.Urad"
627,760.25,140,0.185,21020.4,8929,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,20568.2,9085.4,0.425,61.6666666666667,30.4444444444444,0.491111111111111,NA,NA,NA,87.8888888888889,31.125,0.39375,108.8,69.1,0.605,42607.2055555556,18285.0694444444,0.429154393160155,2.09746299670034,"Area.Moong"
628,2715,488.5,0.18,6757.7,3361,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,13478.3,5597,0.407,21,18.5,0.936666666666667,NA,NA,NA,358.333333333333,135.444444444444,0.395555555555556,71.8,48.6,0.662,23402.1333333333,9649.04444444444,0.412314736738151,2.33209190726267,"Area.Urad"
629,261.75,54.25,0.21,15.5555555555556,7,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855.1,724.7,0.371,NA,NA,NA,NA,NA,NA,5.42857142857143,1.85714285714286,0.34,NA,NA,NA,2137.83412698413,787.807142857143,0.368507141369529,1.30202271139843,"Area.Urad"
630,14329,3478,0.2825,1636.4,706.9,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387.2,1504.3,0.487,404.333333333333,73.1111111111111,0.186666666666667,NA,NA,NA,24902.6666666667,10655.8888888889,0.515555555555556,4559.3,2882.8,0.672,49218.9,19301,0.392146106475358,2.81501225504604,"Area.HorseGram"
631,5133,1101,0.215,632,246.333333333333,0.388333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,254.333333333333,0.358333333333333,9.33333333333333,1.33333333333333,0.19,NA,NA,NA,16326,6827.33333333333,0.42,2874.16666666667,1672.33333333333,0.583333333333333,25675.5,10102.6666666667,0.393474972898937,2.18261255445304,"Area.HorseGram"
632,14676.5,3235,0.2175,4009.5,1659.3,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.2,886.7,0.487,3636.44444444444,2965.88888888889,0.907777777777778,NA,NA,NA,4211.77777777778,1497.88888888889,0.372222222222222,418.9,265.8,0.617,28804.3222222222,10510.5777777778,0.364895854750194,3.11865125702869,"Area.Other.Kharif.Pulses"
633,NA,NA,NA,3573,1264,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.5,853,0.38,3723,2266,0.61,NA,NA,NA,5680,1106,0.2,119,46,0.34,15107.5,5535,0.366374317392024,3.62546257700407,"Area.HorseGram"
634,2,1,0.5,221.166666666667,102.5,0.455,NA,NA,NA,4.33333333333333,2.33333333333333,0.63,NA,NA,NA,21.6666666666667,11.3333333333333,0.581666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.166666666667,117.166666666667,0.470234113712375,1.25658575694249,"Area.Moong"
635,37.5,34.5,0.915,143.333333333333,89.3333333333333,0.625,NA,NA,NA,102.666666666667,115.666666666667,1.27,NA,NA,NA,267.166666666667,243.666666666667,0.926666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.666666666667,483.166666666667,0.877421307506053,2.9193820217207,"Area.Urad"
636,NA,NA,NA,2246,1258,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,3147,1888,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5393,3146,0.583348785462637,1.94569211857675,"Area.Urad"
637,NA,NA,NA,1203.33333333333,378.333333333333,0.213333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340.5,500.5,0.228333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2543.83333333333,878.833333333333,0.345475987682631,1.99420185625278,"Area.Urad"
639,272.5,162.25,0.5375,978,587.333333333333,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,706.333333333333,0.563333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,128.333333333333,2.18333333333333,2666.5,1584.25,0.594130883180199,2.70402037421369,"Area.Urad"
